problem,sample_id,c1_ls,c2_ls,z1,z2,status,iterations,f_eval,g_eval,cpu_sec,grad_inf,converged,J,J_star,rel_dev
P10_exponential_10,1,0.11477407615665725,0.38683254436059994,0.8639858952000461,0.38660575587234464,ok,5,13,14,0.00024819999816827476,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,2,0.14997328040306987,0.26098710966589345,0.8887083525016137,0.2605081259177289,ok,5,13,14,0.00024450000637443736,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,3,0.1024213800950003,0.2934714809984371,0.8534616351700445,0.2930575961908188,ok,5,13,14,0.00024449999909847975,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,4,0.03842399328329742,0.31782987715523187,0.7628485592388077,0.3174648067687694,ok,5,13,14,0.00024310000299010426,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,5,0.08905964545365229,0.3540643683607242,0.84054185454008,0.3537719121850944,ok,5,13,14,0.0002423999976599589,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,6,0.05921007662644788,0.3170441197885763,0.8028133015621622,0.31667747473805236,ok,5,13,14,0.0003598000039346516,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,7,0.04792245942692081,0.27661782883745434,0.7832650761697528,0.27617016917580595,ok,5,13,14,0.00025099999766098335,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,8,0.13176773469182848,0.20398077282316987,0.8767472607720161,0.20338754791900787,ok,5,13,14,0.00023969999892869964,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,9,0.23194809138864927,0.29454389022835775,0.9290101446060625,0.29413215453743263,ok,5,13,14,0.00023669999791309237,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,10,0.1294853913891082,0.339132637970492,0.87513237370135,0.33881025848746693,ok,5,13,14,0.00023700000019744039,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,11,0.22359976177195726,0.32129245197141704,0.9256222815839095,0.3209343206126423,ok,5,13,14,0.00023640000290470198,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,12,0.08077247732389137,0.2982390331515569,0.8315148637816401,0.29783470255667027,ok,5,13,14,0.00024569999368395656,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,13,0.18793016175081917,0.26611461334186176,0.909560283128277,0.2656459051521661,ok,5,13,14,0.0002474000066285953,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,14,0.04210760918908432,0.29298695778752015,0.7713095806410956,0.2925721019915032,ok,5,13,14,0.00023710000095888972,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,15,0.10018595188410635,0.3703396960176714,0.851422082957635,0.37007985572912966,ok,5,13,14,0.0002358999990974553,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,16,0.10320546647329418,0.31013627506208874,0.8541664870019919,0.30975578663535946,ok,5,13,14,0.00023669999791309237,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,17,0.13032023666713824,0.37905592858331094,0.8757263519880752,0.3788135556947003,ok,5,13,14,0.00023520000104326755,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,18,0.19107532257626217,0.30142331683532464,0.911094260548514,0.30102536757046555,ok,5,13,14,0.00023469999723602086,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,19,0.17276892979400782,0.37502860071104377,0.9017860593148249,0.374778157025094,ok,5,13,14,0.00023380000493489206,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,20,0.14899720251010184,0.26473781926191425,0.8881048635259571,0.26426635196584597,ok,5,13,14,0.00024370000028284267,3.183061087708161e-06,True,13.0,13.0,0.0
